name,rating,genre,year,released,score,votes,director,writer,star,country,budget,gross,company,runtime
The Dukes of Hazzard,PG-13,Comedy,2005,"August 5, 2005",0.43243243243243235,0.03165254493294694,Jay Chandrasekhar,Gy Waldron,Seann William Scott,United States,0.1404421947375961,0.039009348027880586,Warner Bros.,0.1353135313531353
The Interpreter,PG-13,Crime,2005,"April 22, 2005",0.6081081081081081,0.04206936351155121,Sydney Pollack,Martin Stellman,Nicole Kidman,United Kingdom,0.22471256780253765,0.057228852043784875,Universal Pictures,0.21452145214521454
Walk the Line,PG-13,Biography,2005,"November 18, 2005",0.7972972972972973,0.0995702020654468,James Mangold,Johnny Cash,Joaquin Phoenix,United States,0.07864392115663896,0.06560644354379039,Fox 2000 Pictures,0.24092409240924093
Lords of Dogtown,PG-13,Biography,2005,"June 3, 2005",0.7027027027027026,0.022069071840631012,Catherine Hardwicke,Stacy Peralta,Heath Ledger,United States,0.0702168838501448,0.004710393306128691,Columbia Pictures,0.14521452145214522
Munich,R,Action,2005,"January 6, 2006",0.7567567567567567,0.08998672897313087,Steven Spielberg,Tony Kushner,Eric Bana,United States,0.19662244344755714,0.04600298845843203,Dreamworks Pictures,0.33333333333333337
Kiss Kiss Bang Bang,R,Comedy,2005,"November 18, 2005",0.7567567567567567,0.09123674720256338,Shane Black,Brett Halliday,Robert Downey Jr.,United States,0.042126759495164284,0.005543897361749958,Warner Bros.,0.13201320132013203
The Constant Gardener,R,Drama,2005,"August 31, 2005",0.7432432432432432,0.05623623677845302,Fernando Meirelles,Jeffrey Caine,Ralph Fiennes,United Kingdom,0.0702168838501448,0.02896405546629616,Focus Features,0.21782178217821782
The Pacifier,PG,Action,2005,"March 4, 2005",0.4999999999999999,0.03748596333696533,Adam Shankman,Thomas Lennon,Vin Diesel,Canada,0.1572962693505844,0.06976445533509654,Walt Disney Pictures,0.10561056105610564
A History of Violence,R,Drama,2005,"September 30, 2005",0.7432432432432432,0.09498680189086092,David Cronenberg,John Wagner,Viggo Mortensen,Canada,0.08987997089863116,0.021559344814354134,New Line Cinema,0.10891089108910892
The Devil's Rejects,R,Horror,2005,"July 22, 2005",0.6621621621621621,0.03956932705268618,Rob Zombie,Rob Zombie,Sid Haig,United States,0.01965466001117987,0.0073409711623593265,Lions Gate Films,0.14521452145214522
Hitch,PG-13,Comedy,2005,"February 11, 2005",0.635135135135135,0.12540391214038538,Andy Tennant,Kevin Bisch,Will Smith,United States,0.19662244344755714,0.13050994358550472,Columbia Pictures,0.18151815181518152
Mirrormask,PG,Adventure,2005,"March 3, 2006",0.6621621621621621,0.009152216803161712,Dave McKean,Neil Gaiman,Stephanie Leonidas,United Kingdom,0.011227622704685712,0.0003043959082797785,Destination Films,0.1254125412541254
Rent,PG-13,Drama,2005,"November 23, 2005",0.6756756756756757,0.020402380868054328,Chris Columbus,Stephen Chbosky,Taye Diggs,United States,0.11235207038261558,0.011123138702821148,Rent Productions LLC,0.23762376237623764
Robots,PG,Animation,2005,"March 11, 2005",0.5945945945945945,0.05706958226474136,Chris Wedge,Ron Mita,Ewan McGregor,United States,0.21066750562504738,0.09219828240096498,Twentieth Century Fox Animation,0.09240924092409245
Jarhead,R,Action,2005,"November 4, 2005",0.6891891891891891,0.07456983747679655,Sam Mendes,William Broyles Jr.,Jake Gyllenhaal,United States,0.20224046831855325,0.034094646761829696,Universal Pictures,0.20462046204620463
Into the Blue,PG-13,Action,2005,"September 30, 2005",0.5405405405405406,0.0308191994466586,John Stockwell,Matt Johnson,Paul Walker,United States,0.1404421947375961,0.016197191502561527,Columbia Pictures,0.15511551155115513
Saw II,R,Horror,2005,"October 28, 2005",0.635135135135135,0.0995702020654468,Darren Lynn Bousman,Leigh Whannell,Donnie Wahlberg,Canada,0.011227622704685712,0.0518916179004243,Twisted Pictures,0.09900990099009901
Revolver,R,Action,2005,"September 22, 2005",0.6081081081081081,0.03831930882325367,Guy Ritchie,Luc Besson,Jason Statham,France,0.10031968594957656,0.002513129622938004,EuropaCorp,0.15841584158415842
Flightplan,PG-13,Drama,2005,"September 23, 2005",0.5945945945945945,0.06456969164133644,Robert Schwentke,Peter A. Dowling,Jodie Foster,United States,0.15448725691508636,0.07845721736599684,Touchstone Pictures,0.11551155115511555
Coach Carter,PG-13,Biography,2005,"January 14, 2005",0.7297297297297296,0.05540289129216468,Thomas Carter,Mark Schwahn,Samuel L. Jackson,United States,0.08426194602763507,0.026927510954204925,Coach Carter,0.24092409240924093
Dark Water,PG-13,Drama,2005,"July 8, 2005",0.4999999999999999,0.024985781042640206,Walter Salles,Kôji Suzuki,Jennifer Connelly,United States,0.08426194602763507,0.024008031812091886,Touchstone Pictures,0.13861386138613865
Lord of War,R,Action,2005,"September 16, 2005",0.7702702702702701,0.12498723939724123,Andrew Niccol,Andrew Niccol,Nicolas Cage,France,0.1404421947375961,0.025504210631412363,Entertainment Manufacturing Company,0.19471947194719472
Zathura: A Space Adventure,PG,Action,2005,"November 11, 2005",0.581081081081081,0.040402672538974525,Jon Favreau,Chris Van Allsburg,Josh Hutcherson,United States,0.18257738127006687,0.02285675260332819,Columbia Pictures,0.1254125412541254
The Quiet,R,Crime,2005,"August 25, 2006",0.581081081081081,0.006652180344296688,Jamie Babbit,Abdi Nazemian,Camilla Belle,United States,0.0025196841546417524,0.0001338525066637606,Andrea Sperling Productions,0.10891089108910892
The Amityville Horror,R,Horror,2005,"April 15, 2005",0.5540540540540541,0.044569399970416236,Andrew Douglas,Scott Kosar,Ryan Reynolds,United States,0.053362809237156486,0.03776142419822908,Metro-Goldwyn-Mayer (MGM),0.0891089108910891
Be Cool,PG-13,Comedy,2005,"March 4, 2005",0.4999999999999999,0.028319162987793575,F. Gary Gray,Elmore Leonard,John Travolta,United States,0.14886923204409025,0.03363369746245035,Metro-Goldwyn-Mayer (MGM),0.18151815181518152
Just Friends,PG-13,Comedy,2005,"November 23, 2005",0.581081081081081,0.04540274545670458,Roger Kumble,Adam 'Tex' Davis,Ryan Reynolds,Germany,0.10031968594957656,0.01792045221929118,Inferno Distribution,0.10891089108910892
"Yours, Mine & Ours",PG,Comedy,2005,"November 23, 2005",0.4864864864864864,0.011235580518882567,Raja Gosnell,Ron Burch,Dennis Quaid,United States,0.12639713256010585,0.025520315668246953,Paramount Pictures,0.08250825082508254
Cinderella Man,PG-13,Biography,2005,"June 3, 2005",0.8243243243243242,0.07456983747679655,Ron Howard,Cliff Hollingsworth,Russell Crowe,United States,0.24718466728652205,0.03812090913142607,Universal Pictures,0.26732673267326734
Nanny McPhee,PG,Comedy,2005,"January 27, 2006",0.635135135135135,0.029152508474081917,Kirk Jones,Emma Thompson,Emma Thompson,United States,0.0702168838501448,0.04329675152391316,Universal Pictures,0.11221122112211221
The Brothers Grimm,PG-13,Action,2005,"August 26, 2005",0.5405405405405406,0.04915280014500211,Terry Gilliam,Ehren Kruger,Matt Damon,United States,0.24718466728652205,0.03698871187133231,Dimension Films,0.18151815181518152
Sahara,PG-13,Action,2005,"April 8, 2005",0.5540540540540541,0.03915265430954201,Breck Eisner,Clive Cussler,Matthew McConaughey,United Kingdom,0.36516318957744026,0.041879081203093305,Paramount Pictures,0.20132013201320134
Corpse Bride,PG,Animation,2005,"September 23, 2005",0.7297297297297296,0.10457027498317685,Tim Burton,Tim Burton,Johnny Depp,United States,0.11235207038261558,0.04147535246212914,Warner Bros.,0.046204620462046236
Transporter 2,R,Action,2005,"September 2, 2005",0.5945945945945945,0.08123660136710328,Louis Leterrier,Luc Besson,Jason Statham,France,0.08987997089863116,0.03128739958418217,EuropaCorp,0.0792079207920792
Two for the Money,R,Crime,2005,"October 7, 2005",0.5945945945945945,0.018319017152333472,D.J. Caruso,Dan Gilroy,Matthew McConaughey,United States,0.09830700820512532,0.010721307936321147,Universal Pictures,0.19471947194719472
The New World,PG-13,Biography,2005,"January 20, 2006",0.6486486486486486,0.0349859268781003,Terrence Malick,Terrence Malick,Colin Farrell,United States,0.08426194602763507,0.017327083025727597,New Line Cinema,0.23762376237623764
Brick,R,Action,2005,"April 14, 2006",0.7297297297297296,0.04290270899783955,Rian Johnson,Rian Johnson,Joseph Gordon-Levitt,United States,0.0013258538695550804,0.0013863467178293523,Bergman Lustig Productions,0.15511551155115513
Wolf Creek,R,Horror,2005,"December 25, 2005",0.581081081081081,0.028735835730937746,Greg McLean,Greg McLean,Nathan Phillips,Australia,0.0028005853981915574,0.010850656441406743,Australian Film Finance Corporation (AFFC),0.11881188118811883
Breakfast on Pluto,R,Comedy,2005,"January 6, 2006",0.7162162162162161,0.008735544060017541,Neil Jordan,Neil Jordan,Cillian Murphy,Ireland,0.10031968594957656,0.0013844764894759736,Pathé Pictures International,0.21452145214521454
The Exorcism of Emily Rose,PG-13,Drama,2005,"September 9, 2005",0.6486486486486486,0.050819491117578795,Scott Derrickson,Paul Harris Boardman,Laura Linney,United States,0.053362809237156486,0.05098488167316679,Screen Gems,0.1848184818481848
Elektra,PG-13,Action,2005,"January 14, 2005",0.3783783783783784,0.03706929059382116,Rob Bowman,Mark Steven Johnson,Jennifer Garner,Canada,0.12077910768910974,0.020017708031507306,Twentieth Century Fox,0.11221122112211221
Doom,R,Action,2005,"October 21, 2005",0.44594594594594594,0.04581941819984875,Andrzej Bartkowiak,Dave Callaham,Karl Urban,United Kingdom,0.16853231909257663,0.02039578321014518,John Wells Productions,0.13861386138613865
The Legend of Zorro,PG,Action,2005,"October 28, 2005",0.5540540540540541,0.03956932705268618,Martin Campbell,Roberto Orci,Antonio Banderas,United States,0.21066750562504738,0.05001315703012477,Columbia Pictures,0.21782178217821782
Cheaper by the Dozen 2,PG,Adventure,2005,"December 21, 2005",0.4864864864864864,0.023319090070063525,Adam Shankman,Sam Harper,Steve Martin,United States,0.16853231909257663,0.045712335304187814,Twentieth Century Fox,0.1023102310231023
Æon Flux,PG-13,Action,2005,"December 2, 2005",0.4864864864864864,0.05206950934701131,Karyn Kusama,Phil Hay,Charlize Theron,United States,0.1741503439635727,0.01872734775467201,Paramount Pictures,0.09900990099009901
Son of the Mask,PG,Comedy,2005,"February 18, 2005",0.04054054054054057,0.022069071840631012,Lawrence Guterman,Lance Khazei,Jamie Kennedy,United States,0.23594861754452987,0.0210664063565421,New Line Cinema,0.1023102310231023
Rumor Has It...,PG-13,Comedy,2005,"December 25, 2005",0.4864864864864864,0.022902417326919354,Rob Reiner,Ted Griffin,Jennifer Aniston,United States,0.19662244344755714,0.0312348340504798,Warner Bros.,0.11221122112211221
The Producers,PG-13,Comedy,2005,"December 25, 2005",0.5945945945945945,0.01748567166604513,Susan Stroman,Mel Brooks,Nathan Lane,United States,0.12639713256010585,0.013372574908347553,Universal Pictures,0.23432343234323436
The Ringer,PG-13,Comedy,2005,"December 23, 2005",0.527027027027027,0.014985635207180105,Barry W. Blaustein,Ricky Blitt,Johnny Knoxville,United States,0.10031968594957656,0.014203948484120633,Conundrum Entertainment,0.1023102310231023
Kicking & Screaming,PG,Comedy,2005,"May 13, 2005",0.4999999999999999,0.015402307950324276,Jesse Dylan,Leo Benvenuti,Will Ferrell,United States,0.12639713256010585,0.019692757874603155,Universal Pictures,0.10561056105610564
The Cave,PG-13,Action,2005,"August 26, 2005",0.43243243243243235,0.014985635207180105,Bruce Hunt,Michael Steinberg,Piper Perabo,United States,0.08426194602763507,0.011694159633407482,Screen Gems,0.11221122112211221
Lady Vengeance,R,Crime,2005,"July 29, 2005",0.7702702702702701,0.0308191994466586,Park Chan-Wook,Park Chan-Wook,Nam-mi Kang,South Korea,0.10031968594957656,0.008370840063453965,CJ Entertainment,0.1716171617161716
Broken Flowers,R,Comedy,2005,"August 26, 2005",0.7162162162162161,0.04165269076840704,Jim Jarmusch,Jim Jarmusch,Bill Murray,France,0.028081697317674025,0.016622959084685224,Focus Features,0.14191419141914194
Fun with Dick and Jane,PG-13,Comedy,2005,"December 21, 2005",0.581081081081081,0.057902927751029704,Dean Parisot,Judd Apatow,Jim Carrey,United States,0.2808928165124987,0.07188757052256198,Columbia Pictures,0.0891089108910891
Imagine Me & You,R,Comedy,2005,"May 25, 2006",0.6621621621621621,0.01290227149145925,Ol Parker,Ol Parker,Piper Perabo,United Kingdom,0.022182771203128115,0.000925454315537947,BBC Films,0.0891089108910891
The Family Stone,PG-13,Comedy,2005,"December 16, 2005",0.5945945945945945,0.02623579927207272,Thomas Bezucha,Thomas Bezucha,Dermot Mulroney,United States,0.05055379680165844,0.03262244409439123,The Family Stone,0.13201320132013203
Just Like Heaven,PG-13,Comedy,2005,"September 16, 2005",0.6486486486486486,0.04206936351155121,Mark Waters,Peter Tolan,Reese Witherspoon,United States,0.16291429422158052,0.03612407422089691,Dreamworks Pictures,0.10561056105610564
Capote,R,Biography,2005,"February 3, 2006",0.7297297297297296,0.05331952757644382,Bennett Miller,Dan Futterman,Philip Seymour Hoffman,United States,0.01965466001117987,0.017324494559443203,United Artists,0.16831683168316833
The Skeleton Key,PG-13,Drama,2005,"August 12, 2005",0.6216216216216216,0.04498607271356041,Iain Softley,Ehren Kruger,Kate Hudson,United States,0.12077910768910974,0.033008600415598666,Universal Pictures,0.1353135313531353
The Squid and the Whale,R,Comedy,2005,"December 16, 2005",0.7297297297297296,0.033319235905523624,Noah Baumbach,Noah Baumbach,Owen Kline,United States,0.0042050916159405835,0.0038977392235024153,Samuel Goldwyn Films,0.05940594059405943
Land of the Dead,R,Horror,2005,"June 24, 2005",0.581081081081081,0.03873598156639784,George A. Romero,George A. Romero,John Leguizamo,United States,0.042126759495164284,0.016533108046340027,Universal Pictures,0.09900990099009901
Man of the House,PG-13,Comedy,2005,"February 25, 2005",0.472972972972973,0.009568889546305883,Stephen Herek,John J. McLaughlin,Tommy Lee Jones,United States,0.11235207038261558,0.0075783110427764125,Revolution Studios,0.12211221122112212
Elizabethtown,PG-13,Comedy,2005,"October 14, 2005",0.6081081081081081,0.028319162987793575,Cameron Crowe,Cameron Crowe,Orlando Bloom,United States,0.12639713256010585,0.018320759408214288,Paramount Pictures,0.19801980198019806
Chicken Little,G,Animation,2005,"November 4, 2005",0.5135135135135135,0.036652617850676986,Mark Dindal,Mark Dindal,Zach Braff,United States,0.4213434382874013,0.1104339209558976,Walt Disney Pictures,0.05940594059405943
Monster-in-Law,PG-13,Comedy,2005,"May 13, 2005",0.4999999999999999,0.024152435556351864,Robert Luketic,Anya Kochoff,Jennifer Lopez,United States,0.12077910768910974,0.054599084093015816,New Line Cinema,0.1254125412541254
Domino,R,Action,2005,"October 14, 2005",0.5405405405405406,0.02706914475836106,Tony Scott,Richard Kelly,Keira Knightley,United States,0.1404421947375961,0.00807247419284539,New Line Cinema,0.21122112211221125
The Ring Two,PG-13,Horror,2005,"March 18, 2005",0.472972972972973,0.03873598156639784,Hideo Nakata,Ehren Kruger,Naomi Watts,United States,0.1404421947375961,0.057597989813801445,Dreamworks Pictures,0.15511551155115513
London,R,Drama,2005,"February 10, 2006",0.6216216216216216,0.009568889546305883,Hunter Richards,Hunter Richards,Jessica Biel,United Kingdom,0.10031968594957656,7.042595106469578e-06,Destination Films,0.09570957095709573
Deuce Bigalow: European Gigolo,R,Comedy,2005,"August 12, 2005",0.3783783783783784,0.020402380868054328,Mike Bigelow,Harris Goldberg,Rob Schneider,United States,0.06178984654365064,0.015843117763400312,Columbia Pictures,0.066006600660066
Harsh Times,R,Action,2005,"November 10, 2006",0.6756756756756757,0.02665247201521689,David Ayer,David Ayer,Christian Bale,United States,0.0056095978336896096,0.0020965519741653897,Andrea Sperling Productions,0.17491749174917495
Diary of a Mad Black Woman,PG-13,Comedy,2005,"February 25, 2005",0.527027027027027,0.005818834858008347,Darren Grant,Tyler Perry,Kimberly Elise,United States,0.01544114135793279,0.01778978559833512,BET Pictures,0.17491749174917495
Herbie Fully Loaded,G,Adventure,2005,"June 22, 2005",0.3918918918918919,0.019152362638621814,Angela Robinson,Thomas Lennon,Lindsay Lohan,United States,0.1404421947375961,0.05062664496373842,Walt Disney Pictures,0.1254125412541254
Wallace & Gromit: The Curse of the Were-Rabbit,G,Animation,2005,"October 7, 2005",0.7432432432432432,0.05331952757644382,Steve Box,Steve Box,Peter Sallis,United Kingdom,0.08426194602763507,0.06818405899156949,Aardman Animations,0.07260726072607263
Casanova,R,Adventure,2005,"January 6, 2006",0.6216216216216216,0.022069071840631012,Lasse Hallström,Jeffrey Hatcher,Heath Ledger,United States,0.10031968594957656,0.013237822233558027,Touchstone Pictures,0.16171617161716176
The Jacket,R,Drama,2005,"March 4, 2005",0.7027027027027026,0.04581941819984875,John Maybury,Tom Bleecker,Adrien Brody,Germany,0.08145293359213701,0.007632962451819766,Mandalay Pictures,0.13201320132013203
The Wedding Date,PG-13,Comedy,2005,"February 4, 2005",0.581081081081081,0.0208190536111985,Clare Kilner,Elizabeth Young,Dermot Mulroney,United States,0.042126759495164284,0.016540860450179298,Gold Circle Films,0.0891089108910891
Thank You for Smoking,R,Comedy,2005,"April 14, 2006",0.7702702702702701,0.08957005622998669,Jason Reitman,Jason Reitman,Aaron Eckhart,United States,0.018250153793430843,0.013810791011364612,Room 9 Entertainment,0.09570957095709573
Hide and Seek,R,Drama,2005,"January 28, 2005",0.5540540540540541,0.03456925413495613,John Polson,Ari Schlossberg,Robert De Niro,Germany,0.08426194602763507,0.0447343421474085,Twentieth Century Fox,0.1254125412541254
