name,rating,year,released,score,votes,director,writer,star,country,budget,gross,company,runtime,genre_Action,genre_Adventure,genre_Animation,genre_Biography,genre_Comedy,genre_Crime,genre_Drama,genre_Family,genre_Fantasy,genre_Horror,genre_Music,genre_Musical,genre_Mystery,genre_Romance,genre_Sci-Fi,genre_Sport,genre_Thriller,genre_Western,budget_revenue,budget_per_vote,director_popularity,star_popularity,release_month,release_quarter,release_season,country_avg_gross,budget_category
Soul Survivors,6,2001,2001-09-07,0.2702702702702702,0.0035271347707154,Stephen Carpenter,Stephen Carpenter,Melissa Sagemiller,0.7190388170055453,0.0477447843661603,0.0015098211254106,0.0001320306311064167,0.0693069306930693,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.0014410199391486122,0.047576973966995895,0.0023550993660682,0.0015098211254106,9,3,Fall,0.03171982795491697,Low
Black Knight,6,2001,2001-11-21,0.4054054054054054,0.0162356534366126,Gil Junger,Darryl Quarles,Martin Lawrence,0.7190388170055453,0.1404421947375961,0.0140402084991118,0.031687351465540005,0.1056105610561056,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.012311196975960986,0.138198452556414,0.032822664244397004,0.2759470675348696,11,4,Fall,0.03171982795491697,Medium
The Shipping News,8,2001,2002-01-18,0.6486486486486487,0.0133189442346034,Lasse Hallström,Annie Proulx,Kevin Spacey,0.02468972801689992,0.1067340455116194,0.0086715840216082,0.009770266701874836,0.1584158415841584,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.007835291646422163,0.10533114585382543,0.3940630218711971,0.37309610604358956,1,1,Winter,0.012278920376867897,Medium
The Deep End,8,2001,2001-08-31,0.635135135135135,0.0045688166285758,Scott McGehee,Elisabeth Sanxay Holding,Tilda Swinton,0.7190388170055453,0.0084186102691876,0.0035231309038459,0.0001320306311064167,0.1254125412541254,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.003493718648156874,0.008380322114159606,0.004511293185835266,0.2801827638705513,8,3,Summer,0.03171982795491697,Very Low
The Son's Room,8,2001,2001-03-09,0.7297297297297297,0.007485525830585,Nanni Moretti,Nanni Moretti,Nanni Moretti,0.007657776604172168,0.1003196859495765,0.0041327983033698,0.0002640612622128334,0.1188118811881188,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.0037559977851375007,0.09957431980660125,0.004211811148896797,0.004211811148896797,3,1,Spring,0.006026784149911073,Medium
Kissing Jessica Stein,8,2001,2002-04-05,0.6216216216216215,0.0066521803442966,Charles Herman-Wurmfeld,Heather Juergensen,Jennifer Westfeldt,0.7190388170055453,0.0028005853981915,0.0035167721274445,0.007525745973065752,0.1122112211221122,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0035069506127662084,0.0027820785102095937,0.0473888287219354,0.0035167721274445,4,2,Spring,0.03171982795491697,Very Low
Antitrust,6,2001,2001-01-12,0.5675675675675674,0.0120689260051709,Peter Howitt,Howard Franklin,Ryan Phillippe,0.7190388170055453,0.084261946027635,0.0063904916109785,0.016503828888302086,0.1485148514851485,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.005893863225940075,0.08325712198301845,0.0774551268876111,0.0439952876089736,1,1,Winter,0.03171982795491697,Medium-Low
Just Visiting,6,2001,2001-04-06,0.527027027027027,0.007485525830585,Jean-Marie Poiré,Jean-Marie Poiré,Jean Reno,0.034988117243200424,0.0983070082051253,0.0056814281597836,0.0019804594665962503,0.0825082508250825,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.005172896209656624,0.09757659607474722,0.0059130558535454,0.0372985611196386,4,2,Spring,0.012679712551097365,Medium-Low
Knockaround Guys,8,2001,2002-10-11,0.5675675675675674,0.0095688895463058,Brian Koppelman,Brian Koppelman,Jennifer Baxter,0.7190388170055453,0.1003196859495765,0.0044977868005663,0.022841299181410087,0.0957095709570957,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.004087709106726295,0.09936883652849048,0.0044977868005663,0.0044977868005663,10,4,Fall,0.03171982795491697,Medium
Monsoon Wedding,8,2001,2002-04-26,0.7432432432432432,0.00998556228945,Mira Nair,Sabrina Dhawan,Naseeruddin Shah,0.008053868497491418,0.1003196859495765,0.0108129217307425,0.0005281225244256667,0.1683168316831683,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.009827072866928617,0.09932784160020107,0.023153568203898498,0.0108129217307425,4,2,Spring,0.010561458231620666,Medium
Lantana,8,2001,2002-03-08,0.7297297297297297,0.0079021985737292,Ray Lawrence,Andrew Bovell,Anthony LaPaglia,0.012014787430683918,0.1003196859495765,0.0055306571986578,0.0001320306311064167,0.1914191419141914,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.005026409387454374,0.09953315519257498,0.0332743950053217,0.11402452126953513,3,1,Spring,0.013277328171530128,Medium
L.I.E.,4,2001,2002-11-29,0.7027027027027025,0.0039854747881739,Michael Cuesta,Stephen M. Ryder,Brian Cox,0.7190388170055453,0.0019578816675421,0.0006482580250232,0.0001320306311064167,0.1122112211221122,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.0006469912926322959,0.001950109555076167,0.0260947932725334,0.0030098580589962,11,4,Fall,0.03171982795491697,Very Low
The Wash,8,2001,2001-11-14,0.3918918918918919,0.0027771238330558,DJ Pooh,DJ Pooh,Dr. Dre,0.7190388170055453,0.0196546600111798,0.0035926022482131,0.0022445207288090837,0.099009900990099,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.003523351963275203,0.019600227751557626,0.0035926022482131,0.0035926022482131,11,4,Fall,0.03171982795491697,Low
Bones,8,2001,2001-10-24,0.3243243243243243,0.0028187911073703,Ernest R. Dickerson,Adam Simon,Snoop Dogg,0.7190388170055453,0.0449357719306623,0.002942683671142,0.022841299181410087,0.1089108910891089,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.002816138321788896,0.044809463413665825,0.0280806600401051,0.002942683671142,10,4,Fall,0.03171982795491697,Low
Say It Isn't So,8,2001,2001-03-23,0.4189189189189189,0.0054021621148641,J.B. Rogers,Peter Gaulke,Chris Klein,0.7190388170055453,0.0702168838501448,0.0043270179178981,0.031687351465540005,0.1056105610561056,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.004043122457881148,0.06983959901423281,0.105320503098072,0.0172255505235262,3,1,Spring,0.03171982795491697,Medium-Low
Texas Rangers,6,2001,2001-11-30,0.4459459459459459,0.0022771165412828,Steve Miner,George Durham,James Van Der Beek,0.7190388170055453,0.1067340455116194,0.0002681296341874,0.0001320306311064167,0.0891089108910891,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.00024227106347257023,0.10649155183742354,0.1363334999685133,0.0234928090127222,11,4,Fall,0.03171982795491697,Medium
What's the Worst That Could Happen?,6,2001,2001-06-01,0.4864864864864864,0.0062355076011525,Sam Weisman,Donald E. Westlake,Martin Lawrence,0.7190388170055453,0.1685323190925766,0.0135091324852043,0.016503828888302086,0.1023102310231023,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.011560769235458384,0.16748794672765488,0.1134240785738048,0.2759470675348696,6,2,Summer,0.03171982795491697,Medium
Head Over Heels,6,2001,2001-02-02,0.4864864864864864,0.0058188348580083,Mark Waters,John J. Strauss,Monica Potter,0.7190388170055453,0.0393177470596662,0.0046103194064348,0.04977554792711909,0.0759075907590759,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.004435909441051935,0.0390902871342797,0.3080585986086943,0.0046103194064348,2,1,Winter,0.03171982795491697,Low
Glitter,6,2001,2001-09-21,0.054054054054054,0.0091522168031617,Vondie Curtis-Hall,Cheryl L. West,Mariah Carey,0.7190388170055453,0.0617898465436506,0.0018513880417242,0.031687351465540005,0.1353135313531353,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.0017436482819560366,0.06122946123964459,0.0038079791502545,0.0018513880417242,9,3,Fall,0.03171982795491697,Medium-Low
Down to Earth,6,2001,2001-02-16,0.472972972972973,0.0091522168031617,Chris Weitz,Elaine May,Chris Rock,0.015051491946131503,0.137633182302098,0.0250017721159983,0.0011882756799577502,0.0792079207920792,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.021977006740788868,0.13638495760143962,0.4574971409195751,0.2628169167183279,2,1,Winter,0.019143136370723457,Medium
Tape,8,2001,2002-07-12,0.7162162162162162,0.0079021985737292,Richard Linklater,Stephen Belber,Ethan Hawke,0.7190388170055453,0.0002724742062433,0.0001810841139806,0.0002640612622128334,0.0759075907590759,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.00018103478667079947,0.0002703379421424768,0.1109135785094919,0.18410562997197769,7,3,Summer,0.03171982795491697,Very Low
See Spot Run,2,2001,2001-03-02,0.472972972972973,0.0036521365936586,John Whitesell,George Gallo,David Arquette,0.7190388170055453,0.0983070082051253,0.0151224181552898,0.04396620015843676,0.1023102310231023,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.013768844268783416,0.09794928404055812,0.1069307321301555,0.0926620249259018,3,1,Spring,0.03171982795491697,Medium-Low
Two Can Play That Game,8,2001,2001-09-07,0.5810810810810811,0.002693789284427,Mark Brown,Mark Brown,Vivica A. Fox,0.7190388170055453,0.0365087346241681,0.0078641402371269,0.0073937153419593345,0.0891089108910891,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.007587143238091853,0.03641065199997158,0.0078641402371269,0.0078641402371269,9,3,Fall,0.03171982795491697,Low
Impostor,6,2001,2002-01-04,0.5810810810810811,0.0095688895463058,Gary Fleder,Philip K. Dick,Shane Brolly,0.7190388170055453,0.084261946027635,0.0030534809158284,0.0073937153419593345,0.1056105610561056,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.0028161837893650237,0.08346329497683097,0.10823848008682,0.0030534809158284,1,1,Winter,0.03171982795491697,Medium-Low
Storytelling,8,2001,2001-11-08,0.6621621621621622,0.0070688530874408,Todd Solondz,Todd Solondz,Selma Blair,0.7190388170055453,0.1003196859495765,0.0004631268422508,0.022841299181410087,0.0792079207920792,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0004209020779730222,0.09961551848418258,0.0033992234462063,0.0004631268422508,11,4,Fall,0.03171982795491697,Medium
Metropolis,6,2001,2002-01-25,0.7162162162162162,0.0087355440600175,Rintaro,Osamu Tezuka,Toshio Furukawa,0.009902297332981251,0.0421267594951642,0.0014171178571203,0.0010562450488513335,0.1485148514851485,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0013598325196128656,0.0417619461743263,0.0014171178571203,0.0014171178571203,1,1,Winter,0.0192202884848135,Low
"Scotland, Pa.",8,2001,2001-01-22,0.6486486486486487,0.0017771092495098,Billy Morrissette,William Shakespeare,James Le Gros,0.7190388170055453,0.1003196859495765,0.0001347930646976,0.0001320306311064167,0.1353135313531353,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0001225035473043214,0.10014172316707445,0.0001347930646976,0.002692542648373,1,1,Winter,0.03171982795491697,Medium
Tortilla Soup,6,2001,2001-08-31,0.6486486486486487,0.0018604437981387,Maria Ripoll,Hui-Ling Wang,Hector Elizondo,0.7190388170055453,0.1003196859495765,0.0016274562059303,0.0006601531555320834,0.1287128712871287,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0014790757874388154,0.10013339339884106,0.0016274562059303,0.0016274562059303,8,3,Summer,0.03171982795491697,Medium
The Affair of the Necklace,8,2001,2001-12-07,0.5675675675675674,0.0021104474440252,Charles Shyer,John Sweet,Hilary Swank,0.7190388170055453,0.084261946027635,0.0004206886389841,0.003432796408766834,0.1815181518151815,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.0003879953921885383,0.08408449013035722,0.0955694060612802,0.176769534398352,12,4,Winter,0.03171982795491697,Medium-Low
Lovely & Amazing,8,2001,2002-08-02,0.6621621621621622,0.0029021256559991,Nicole Holofcener,Nicole Holofcener,Catherine Keener,0.7190388170055453,0.000693826071568,0.0016428307122531,0.0001320306311064167,0.0924092409240924,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.001641691663775297,0.0006918183278494577,0.0169325175256533,0.0016428307122531,8,3,Summer,0.03171982795491697,Very Low
La Ciénaga,5,2001,2001-04-12,0.7027027027027025,0.0025271201871693,Lucrecia Martel,Lucrecia Martel,Mercedes Morán,0.0009242144177449168,0.1003196859495765,9.500479061890255e-05,0.0001320306311064167,0.132013201320132,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,8.634289818864176e-05,0.10006680510632678,9.500479061890255e-05,9.500479061890255e-05,4,2,Spring,0.01893735958714906,Medium
Corky Romano,6,2001,2001-10-12,0.3783783783783784,0.0054021621148641,Rob Pritts,David Garrett,Chris Kattan,0.7190388170055453,0.030890709753172,0.0088761013066193,0.017428043306047004,0.0759075907590759,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.008610128331396565,0.030724729781954487,0.0088761013066193,0.0195288011889568,10,4,Fall,0.03171982795491697,Low
Read My Lips,8,2001,2002-07-26,0.7297297297297297,0.0058188348580083,Jacques Audiard,Jacques Audiard,Vincent Cassel,0.034988117243200424,0.1003196859495765,0.0018941872956477,0.0023765513599155004,0.1716171617161716,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.0017214881455229216,0.09973931932159398,0.0218516785399918,0.002000359017815,7,3,Summer,0.012679712551097365,Medium
Recess: School's Out,0,2001,2001-02-16,0.635135135135135,0.0040688093368028,Chuck Sheetz,Paul Germain,Andrew Lawrence,0.7190388170055453,0.0645988589791487,0.0156152796966681,0.0006601531555320834,0.0627062706270627,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.014667759189260922,0.06433708365248082,0.0156152796966681,0.0156152796966681,2,1,Winter,0.03171982795491697,Medium-Low
The Other Side of Heaven,2,2001,2002-04-12,0.6081081081081081,0.0017354419751954,Mitch Davis,Mitch Davis,Christopher Gorham,0.7190388170055453,0.0196546600111798,0.0016716873699001,0.0001320306311064167,0.165016501650165,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0016394642573219556,0.019620609581732742,0.0023063030888330997,0.0023063030888330997,4,2,Spring,0.03171982795491697,Low
The Grey Zone,8,2001,2001-11-30,0.6891891891891891,0.0041521438854316,Tim Blake Nelson,Miklos Nyiszli,David Arquette,0.7190388170055453,0.0140366351401837,0.0002182048980417,0.0007921837866385001,0.1485148514851485,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.00021518443267242967,0.013978594006552464,0.0069827165408847,0.0926620249259018,11,4,Fall,0.03171982795491697,Low
Novocaine,8,2001,2001-12-14,0.527027027027027,0.0045688166285758,David Atkins,Paul Felopulos,Steve Martin,0.7190388170055453,0.0224636724466779,0.000890004971239,0.0015843675732770002,0.1056105610561056,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0008704514353153358,0.0223615068224674,0.000890004971239,0.5862296486290044,12,4,Winter,0.03171982795491697,Low
