name,rating,year,released,score,votes,director,writer,star,country,budget,gross,company,runtime,genre_Action,genre_Adventure,genre_Animation,genre_Biography,genre_Comedy,genre_Crime,genre_Drama,genre_Family,genre_Fantasy,genre_Horror,genre_Music,genre_Musical,genre_Mystery,genre_Romance,genre_Sci-Fi,genre_Sport,genre_Thriller,genre_Western,release_month,release_quarter,is_sequel
A Room for Romeo Brass,8,1999,2000-02-04,0.7702702702702702,0.0022771165412828,Shane Meadows,Robyn Slovo,Martin Arrowsmith,0.10668074993398469,0.1003196859495765,6.732470855571282e-06,0.0007921837866385001,0.0891089108910891,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,1,0
An Affair of Love,8,1999,1999-09-04,0.7027027027027025,0.002193781992654,Frédéric Fonteyne,Philippe Blasband,Nathalie Baye,0.034988117243200424,0.1003196859495765,0.0001408343412997,0.0001320306311064167,0.0561056105610561,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,9,3,0
The Loss of Sexual Innocence,8,1999,2000-01-07,0.472972972972973,0.0012771019577368,Mike Figgis,Mike Figgis,Julian Sands,0.10668074993398469,0.0112276227046857,5.749872195618662e-05,0.0002640612622128334,0.1419141914191419,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1,1,0
Aimee & Jaguar,5,1999,1999-02-11,0.7162162162162162,0.0025687874614838,Max Färberböck,Max Färberböck,Maria Schrader,0.015051491946131503,0.1003196859495765,0.0003255068352027,0.0001320306311064167,0.2046204620462046,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,1,0
The Out-of-Towners,6,1999,1999-04-02,0.4864864864864864,0.0054021621148641,Sam Weisman,Neil Simon,Steve Martin,0.7190388170055453,0.2106675056250474,0.0100250600273584,0.0001320306311064167,0.0891089108910891,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,4,2,0
A Map of the World,8,1999,2000-01-21,0.635135135135135,0.001693774700881,Scott Elliott,Jane Hamilton,Sigourney Weaver,0.7190388170055453,0.1003196859495765,0.000200333592965,0.0002640612622128334,0.2046204620462046,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1,1,0
The Minus Man,8,1999,1999-10-08,0.5675675675675674,0.0026521220101126,Hampton Fancher,Lew McCreary,Owen Wilson,0.7190388170055453,0.1003196859495765,0.0001300762258646,0.0002640612622128334,0.1584158415841584,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,10,4,0
Terror Firmer,8,1999,1999-06-20,0.5810810810810811,0.0020271128953963,Lloyd Kaufman,Patrick Cassidy,Will Keenan,0.7190388170055453,0.0013960791804425,0.0277437378066639,0.0001320306311064167,0.2013201320132013,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,6,2,0
8 ½ Women,8,1999,1999-12-10,0.527027027027027,0.0016104401522522,Peter Greenaway,Peter Greenaway,John Standing,0.10668074993398469,0.1003196859495765,0.0001535726158816,0.0001320306311064167,0.1815181518151815,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,12,4,0
The King and I,0,1999,1999-03-19,0.3513513513513513,0.0015271056036233,Richard Rich,Oscar Hammerstein II,Miranda Richardson,0.7190388170055453,0.0702168838501448,0.0042120394396817,0.004753102719831001,0.0792079207920792,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,1,0
Jesus' Son,8,1999,2000-07-07,0.6756756756756757,0.0028604583816847,Alison Maclean,Denis Johnson,Billy Crudup,0.02468972801689992,0.0070141040514386,0.000457199008608,0.0002640612622128334,0.1452145214521452,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,7,3,0
"Happy, Texas",6,1999,1999-12-03,0.5945945945945946,0.0039854747881739,Mark Illsley,Ed Stone,Jeremy Northam,0.7190388170055453,0.0070141040514386,0.0006868475968728,0.0001320306311064167,0.1155115511551155,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,12,4,0
La fille sur le pont,8,1999,1999-03-31,0.7567567567567567,0.0054021621148641,Patrice Leconte,Serge Frydman,Vanessa Paradis,0.034988117243200424,0.1003196859495765,0.0277437378066639,0.0023765513599155004,0.0891089108910891,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,3,1,0
Joe the King,8,1999,1999-01-22,0.6486486486486487,0.0010687655861647,Frank Whaley,Frank Whaley,Noah Fleiss,0.7190388170055453,0.1003196859495765,2.106245903326255e-05,0.0001320306311064167,0.099009900990099,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1,1,0
Almost Famous,8,2000,2000-09-22,0.8108108108108107,0.1083203296714743,Cameron Crowe,Cameron Crowe,Billy Crudup,0.7190388170055453,0.1685323190925766,0.0166427417104565,0.04383416952733034,0.1947194719471947,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9,3,0
American Psycho,8,2000,2000-04-14,0.7702702702702702,0.2141552064300937,Mary Harron,Bret Easton Ellis,Christian Bale,0.7190388170055453,0.0196546600111798,0.0120348773080011,0.0001320306311064167,0.1254125412541254,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,4,2,0
Gladiator,8,2000,2000-05-05,0.8918918918918918,0.5833272568558292,Ridley Scott,David Franzoni,Russell Crowe,0.7190388170055453,0.2893198538189928,0.1634493508202772,0.010034327964087668,0.3036303630363036,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5,2,0
Snatch,8,2000,2001-01-19,0.8648648648648649,0.3333236109693266,Guy Ritchie,Guy Ritchie,Jason Statham,0.10668074993398469,0.1003196859495765,0.0293468025280432,0.04383416952733034,0.1287128712871287,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,0
Requiem for a Dream,4,2000,2000-12-15,0.8648648648648649,0.3274901925653082,Darren Aronofsky,Hubert Selby Jr.,Ellen Burstyn,0.7190388170055453,0.0126321289224347,0.0025954200217032,0.0015843675732770002,0.1287128712871287,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,12,4,0
Memento,8,2000,2001-05-25,0.8783783783783783,0.499992708226995,Christopher Nolan,Christopher Nolan,Guy Pearce,0.7190388170055453,0.0252726848821759,0.0140650897361518,0.0002640612622128334,0.165016501650165,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,5,2,0
Malena,8,2000,2001-02-02,0.7567567567567567,0.039152654309542,Giuseppe Tornatore,Giuseppe Tornatore,Monica Bellucci,0.007657776604172168,0.1003196859495765,0.005090173290105,0.00039609189331925006,0.1485148514851485,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,1,0
Cast Away,6,2000,2000-12-22,0.7972972972972973,0.2258220432381305,Robert Zemeckis,William Broyles Jr.,Tom Hanks,0.7190388170055453,0.2528026921575181,0.1508938282799399,0.031687351465540005,0.264026402640264,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12,4,0
Scary Movie,8,2000,2000-07-07,0.5810810810810811,0.0991535293223026,Keenen Ivory Wayans,Shawn Wayans,Anna Faris,0.7190388170055453,0.0533628092371564,0.0976450480044137,0.0073937153419593345,0.0825082508250825,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,7,3,0
The Perfect Storm,6,2000,2000-06-30,0.6081081081081081,0.0666530553570572,Wolfgang Petersen,Sebastian Junger,George Clooney,0.7190388170055453,0.3932533139324208,0.1154512596515487,0.04396620015843676,0.2211221122112211,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6,2,0
Coyote Ugly,6,2000,2000-08-04,0.5135135135135135,0.0449860727135604,David McNally,Gina Wendkos,Piper Perabo,0.7190388170055453,0.1263971325601058,0.0400092472659475,0.017428043306047004,0.1221122112211221,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,8,3,0
X-Men,6,2000,2000-07-14,0.7432432432432432,0.2424889529638974,Bryan Singer,Tom DeSanto,Patrick Stewart,0.7190388170055453,0.2106675056250474,0.1040792506275891,0.031687351465540005,0.1353135313531353,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7,3,1
Space Cowboys,6,2000,2000-08-04,0.6081081081081081,0.0312358721898027,Clint Eastwood,Ken Kaufman,Clint Eastwood,0.7190388170055453,0.1825773812700669,0.0452661371016802,0.0001320306311064167,0.2211221122112211,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8,3,0
The Patriot,8,2000,2000-06-28,0.7162162162162162,0.1083203296714743,Roland Emmerich,Robert Rodat,Mel Gibson,0.7190388170055453,0.3089829408674792,0.0756148365877668,0.04383416952733034,0.3366336633663366,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6,2,0
Erin Brockovich,8,2000,2000-03-17,0.7432432432432432,0.075819855706229,Steven Soderbergh,Susannah Grant,Julia Roberts,0.7190388170055453,0.1460602196085922,0.0900066192175532,0.04977554792711909,0.2244224422442244,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,1,0
Unbreakable,6,2000,2000-11-22,0.7297297297297297,0.1649878227390816,M. Night Shyamalan,M. Night Shyamalan,Bruce Willis,0.7190388170055453,0.2106675056250474,0.087143092390741,0.017428043306047004,0.1419141914191419,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,11,4,0
Charlie's Angels,6,2000,2000-11-03,0.4999999999999999,0.0745698374767965,McG,Ryan Rowe,Cameron Diaz,0.7190388170055453,0.2612297294640123,0.0927581409658185,0.04383416952733034,0.1155115511551155,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11,4,0
Road Trip,8,2000,2000-05-19,0.6081081081081081,0.0670697281002014,Todd Phillips,Todd Phillips,Breckin Meyer,0.7190388170055453,0.0449357719306623,0.0420595808926645,0.010034327964087668,0.099009900990099,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,5,2,0
The Beach,8,2000,2000-02-11,0.6486486486486487,0.0949868018908609,Danny Boyle,John Hodge,Leonardo DiCaprio,0.7190388170055453,0.1404421947375961,0.0505950554897876,0.0001320306311064167,0.1848184818481848,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,1,0
Bring It on,6,2000,2000-08-25,0.554054054054054,0.0374859633369653,Peyton Reed,Jessica Bendinger,Kirsten Dunst,0.7190388170055453,0.030890709753172,0.0317674073007197,0.0011882756799577502,0.1155115511551155,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,8,3,0
Remember the Titans,2,2000,2000-09-29,0.7972972972972973,0.0841533105691124,Boaz Yakin,Gregory Allen Howard,Denzel Washington,0.7190388170055453,0.084261946027635,0.0480363758845761,0.0002640612622128334,0.165016501650165,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9,3,0
Mission: Impossible II,6,2000,2000-05-24,0.5675675675675674,0.1341540397464129,John Woo,Bruce Geller,Tom Cruise,0.7190388170055453,0.35111812739995,0.1919004607755876,0.04224980195405334,0.198019801980198,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5,2,1
"O Brother, Where Art Thou?",6,2000,2001-02-02,0.7837837837837839,0.1229038756815203,Joel Coen,Homer,George Clooney,0.10668074993398469,0.0730258962856428,0.0252420839912184,0.017428043306047004,0.1452145214521452,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,1,0
The 6th Day,6,2000,2000-11-17,0.5405405405405405,0.0491528001450021,Roger Spottiswoode,Cormac Wibberley,Arnold Schwarzenegger,0.7190388170055453,0.2303305926735337,0.033746705264368,0.0009242144177449168,0.198019801980198,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11,4,0
Chicken Run,0,2000,2000-06-23,0.6891891891891891,0.0754031829630848,Peter Lord,Peter Lord,Mel Gibson,0.7190388170055453,0.1263971325601058,0.0789655208472837,0.00039609189331925006,0.0693069306930693,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6,2,0
The Cell,8,2000,2000-08-18,0.6081081081081081,0.0404026725389745,Tarsem Singh,Mark Protosevich,Jennifer Lopez,0.7190388170055453,0.0926889833341292,0.036581151708564,0.022841299181410087,0.1452145214521452,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,8,3,0
Final Destination,8,2000,2000-03-17,0.6486486486486487,0.0983201838360142,James Wong,Glen Morgan,Devon Sawa,0.7190388170055453,0.0645988589791487,0.0396453236574585,0.022841299181410087,0.1155115511551155,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,3,1,1
Traffic,8,2000,2001-01-05,0.7702702702702702,0.0829032923396799,Steven Soderbergh,Simon Moore,Michael Douglas,0.7190388170055453,0.1348241698666,0.0728828572331238,0.0001320306311064167,0.2772277227722772,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1,1,0
Sexy Beast,8,2000,2001-07-13,0.7297297297297297,0.0237357628132076,Jonathan Glazer,Louis Mellis,Ray Winstone,0.10668074993398469,0.1003196859495765,0.0035280999161922,0.001716398204383417,0.0858085808580858,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,7,3,0
In the Mood for Love,2,2000,2001-03-09,0.8378378378378377,0.0554028912921646,Kar-Wai Wong,Kar-Wai Wong,Tony Chiu-Wai Leung,0.005677317137575918,0.1003196859495765,0.0050027084172871,0.0005281225244256667,0.1155115511551155,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,3,1,0
What Lies Beneath,6,2000,2000-07-21,0.635135135135135,0.0499861456312904,Robert Zemeckis,Clark Gregg,Harrison Ford,0.7190388170055453,0.2808928165124987,0.1023515540453001,0.010034327964087668,0.2211221122112211,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,7,3,0
The Emperor's New Groove,0,2000,2000-12-15,0.7432432432432432,0.0779032194219499,Mark Dindal,Chris Williams,David Spade,0.7190388170055453,0.2808928165124987,0.0595878910063677,0.0022445207288090837,0.0495049504950495,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12,4,0
"Crouching Tiger, Hidden Dragon",6,2000,2001-01-12,0.7972972972972973,0.107486984185186,Ang Lee,Hui-Ling Wang,Chow Yun-Fat,0.0009242144177449168,0.0477447843661603,0.0749936728155309,0.0001320306311064167,0.1881188118811881,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,0
Gone in 60 Seconds,6,2000,2000-06-09,0.6216216216216215,0.1104036933871952,Dominic Sena,H.B. Halicki,Nicolas Cage,0.7190388170055453,0.2528026921575181,0.083309274587016,0.017428043306047004,0.1815181518151815,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6,2,0
"Dude, Where's My Car?",6,2000,2000-12-15,0.4864864864864864,0.0566529095215971,Danny Leiner,Philip Stark,Ashton Kutcher,0.7190388170055453,0.0365087346241681,0.0257021756196797,0.031687351465540005,0.066006600660066,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,12,4,0
Meet the Parents,6,2000,2000-10-06,0.6891891891891891,0.1320706760306921,Jay Roach,Greg Glienna,Ben Stiller,0.7190388170055453,0.1544872569150863,0.1160573228664036,0.04977554792711909,0.1485148514851485,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,10,4,0
Pitch Black,8,2000,2000-02-18,0.7027027027027025,0.095403474634005,David Twohy,Jim Wheat,Radha Mitchell,0.7190388170055453,0.0645988589791487,0.018680279814287,0.0023765513599155004,0.1518151815181518,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,1,0
Hollow Man,8,2000,2000-08-04,0.527027027027027,0.0524861820901554,Paul Verhoeven,Gary Scott Thompson,Kevin Bacon,0.7190388170055453,0.2668477543350084,0.0668060129266798,0.04383416952733034,0.1617161716171617,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8,3,0
Ginger Snaps,5,2000,2001-05-11,0.6621621621621622,0.0179023444091893,John Fawcett,Karen Walton,Emily Perkins,0.02468972801689992,0.0140366351401837,7.884812494526333e-07,0.0001320306311064167,0.1485148514851485,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,5,2,0
Miss Congeniality,6,2000,2000-12-22,0.5945945945945946,0.0808199286239591,Donald Petrie,Marc Lawrence,Sandra Bullock,0.7190388170055453,0.1263971325601058,0.0747186646043855,0.007789807235278585,0.1518151815181518,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12,4,0
High Fidelity,8,2000,2000-03-31,0.7567567567567567,0.0716531282747873,Stephen Frears,Nick Hornby,John Cusack,0.10668074993398469,0.084261946027635,0.0165514282062215,0.017428043306047004,0.165016501650165,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,3,1,0
Battlefield Earth,6,2000,2000-05-12,0.081081081081081,0.0320692176760911,Roger Christian,Corey Mandell,John Travolta,0.7190388170055453,0.2050494807540513,0.0104400375333371,0.04396620015843676,0.1815181518151815,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5,2,0
Scream 3,8,2000,2000-02-04,0.4999999999999999,0.0524861820901554,Wes Craven,Kevin Williamson,David Arquette,0.7190388170055453,0.1123520703826155,0.0568387743893257,0.0073937153419593345,0.1749174917491749,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2,1,1
Best in Show,6,2000,2000-10-20,0.7567567567567567,0.0241524355563518,Christopher Guest,Christopher Guest,Fred Willard,0.7190388170055453,0.028081697317674,0.0073015284854073,0.007789807235278585,0.0891089108910891,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,10,4,0
The Whole Nine Yards,8,2000,2000-02-18,0.6486486486486487,0.0474861091724254,Jonathan Lynn,Mitchell Kapner,Bruce Willis,0.7190388170055453,0.116003786548763,0.0373593802432576,0.0013203063110641669,0.1155115511551155,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,1,0
Chocolat,6,2000,2001-01-19,0.7162162162162162,0.0754031829630848,Lasse Hallström,Joanne Harris,Juliette Binoche,0.10668074993398469,0.0702168838501448,0.0536306566713412,0.009770266701874836,0.1914191419141914,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1,1,0
Billy Elliot,8,2000,2000-11-10,0.7837837837837839,0.0537362003195879,Stephen Daldry,Lee Hall,Jamie Bell,0.10668074993398469,0.0140366351401837,0.038381900639594,0.0022445207288090837,0.1551155115511551,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,11,4,0
Amores Perros,8,2000,2001-04-13,0.8378378378378377,0.0949868018908609,Alejandro G. Iñárritu,Guillermo Arriaga,Emilio Echevarría,0.0027726432532347504,0.0056095978336896,0.0073432920016004,0.0001320306311064167,0.3003300330033003,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,4,2,0
"Me, Myself & Irene",8,2000,2000-06-23,0.635135135135135,0.0941534564045725,Bobby Farrelly,Peter Farrelly,Jim Carrey,0.7190388170055453,0.1432512071730941,0.0524263430547245,0.031687351465540005,0.1749174917491749,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,6,2,0
U-571,6,2000,2000-04-21,0.635135135135135,0.0329025631623794,Jonathan Mostow,Jonathan Mostow,Matthew McConaughey,0.034988117243200424,0.1741503439635727,0.0448384546866959,0.04977554792711909,0.1749174917491749,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,2,0
Bedazzled,6,2000,2000-10-20,0.554054054054054,0.0412360180252628,Harold Ramis,Peter Cook,Brendan Fraser,0.7190388170055453,0.1348241698666,0.0317439737784726,0.031687351465540005,0.099009900990099,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,10,4,0
The Road to El Dorado,2,2000,2000-03-31,0.6756756756756757,0.0366526178506769,Bibo Bergeron,Terry Rossio,Kevin Kline,0.7190388170055453,0.2668477543350084,0.0268443333823278,0.0036968576709796672,0.0858085808580858,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,1,0
Scarlet Diva,8,2000,2000-05-26,0.4189189189189189,0.0009854310375359,Asia Argento,Asia Argento,Asia Argento,0.007657776604172168,0.1003196859495765,6.23514816103902e-06,0.0001320306311064167,0.0891089108910891,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,5,2,0
Dinosaur,2,2000,2000-05-19,0.6216216216216215,0.0233190900700635,Eric Leighton,Thom Enriquez,D.B. Sweeney,0.7190388170055453,0.3581406584886951,0.1228634508656876,0.016239767626089252,0.0627062706270627,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5,2,0
How the Grinch Stole Christmas,2,2000,2000-11-17,0.5810810810810811,0.0912367472025633,Ron Howard,Dr. Seuss,Jim Carrey,0.7190388170055453,0.3455001025289539,0.1277012553661795,0.04977554792711909,0.1353135313531353,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,11,4,0
Dancer in the Dark,8,2000,2000-10-06,0.8243243243243242,0.0437360544841278,Lars von Trier,Lars von Trier,Björk,0.004092949564298918,0.0359469321370685,0.0140695129579138,0.0014523369421705836,0.2541254125412541,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,10,4,0
What Women Want,6,2000,2000-12-15,0.6081081081081081,0.0820699468533916,Nancy Meyers,Josh Goldsmith,Mel Gibson,0.7190388170055453,0.1966224434475571,0.1313941303026777,0.04224980195405334,0.2112211221122112,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,12,4,0
The Gift,8,2000,2001-01-19,0.6486486486486487,0.027069144758361,Sam Raimi,Billy Bob Thornton,Cate Blanchett,0.7190388170055453,0.028081697317674,0.0156527741751833,0.0015843675732770002,0.1584158415841584,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1,1,0
The Family Man,6,2000,2000-12-22,0.6621621621621622,0.0437360544841278,Brett Ratner,David Diamond,Nicolas Cage,0.7190388170055453,0.1685323190925766,0.0438124344170184,0.04977554792711909,0.2046204620462046,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,12,4,0
Mission to Mars,2,2000,2000-03-10,0.5135135135135135,0.029569181217226,Brian De Palma,Lowell Cannon,Tim Robbins,0.7190388170055453,0.2808928165124987,0.0389791054695608,0.017428043306047004,0.1683168316831683,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,1,0
The Replacements,6,2000,2000-08-11,0.635135135135135,0.0249857810426402,Howard Deutch,Vince McKewin,Keanu Reeves,0.7190388170055453,0.1404421947375961,0.0175798662509195,0.0002640612622128334,0.1815181518151815,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,8,3,0
Next Friday,8,2000,2000-01-12,0.5810810810810811,0.0158189806934684,Steve Carr,Ice Cube,Ice Cube,0.7190388170055453,0.030890709753172,0.0210122417336955,0.022841299181410087,0.1155115511551155,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,0
Under Suspicion,8,2000,2000-11-15,0.6216216216216215,0.0095688895463058,Stephen Hopkins,John Wainwright,Morgan Freeman,0.034988117243200424,0.0702168838501448,0.0004593677710647,0.0001320306311064167,0.1551155115511551,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,11,4,0
Little Nicky,6,2000,2000-11-10,0.4594594594594594,0.0420693635115512,Steven Brill,Tim Herlihy,Adam Sandler,0.7190388170055453,0.2387576299800279,0.0204731126745458,0.0002640612622128334,0.0891089108910891,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,11,4,0
Boiler Room,8,2000,2000-02-18,0.6891891891891891,0.0212357263543426,Ben Younger,Ben Younger,Giovanni Ribisi,0.7190388170055453,0.0196546600111798,0.0101079945573538,0.022841299181410087,0.1881188118811881,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2,1,0
Where the Heart Is,6,2000,2000-04-28,0.6486486486486487,0.0133189442346034,Matt Williams,Lowell Ganz,Natalie Portman,0.7190388170055453,0.0421267594951642,0.0143519072539928,0.031687351465540005,0.1881188118811881,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,4,2,0
Frequency,6,2000,2000-04-28,0.7297297297297297,0.0429027089978395,Gregory Hoblit,Toby Emmerich,Dennis Quaid,0.7190388170055453,0.0870709584631331,0.023919934749408,0.022841299181410087,0.1815181518151815,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,4,2,0
Men of Honor,8,2000,2000-11-10,0.7162162162162162,0.0458194181998487,George Tillman Jr.,Scott Marshall Smith,Cuba Gooding Jr.,0.7190388170055453,0.0898799708986311,0.0289202931764768,0.00831792975970425,0.2178217821782178,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11,4,0
28 Days,6,2000,2000-04-14,0.5675675675675674,0.0191523626386218,Betty Thomas,Susannah Grant,Sandra Bullock,0.7190388170055453,0.1207791076891097,0.0218451929744006,0.04383416952733034,0.132013201320132,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,4,2,0
Love & Basketball,6,2000,2000-04-21,0.7162162162162162,0.0083188713168733,Gina Prince-Bythewood,Gina Prince-Bythewood,Sanaa Lathan,0.7190388170055453,0.0561718216726545,0.0097384665857033,0.0009242144177449168,0.2013201320132013,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,4,2,0
Shanghai Noon,6,2000,2000-05-26,0.635135135135135,0.0508194911175787,Tom Dey,Miles Millar,Jackie Chan,0.7190388170055453,0.1544872569150863,0.0348667314646762,0.017428043306047004,0.1551155115511551,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5,2,0
The Little Vampire,2,2000,2000-10-27,0.527027027027027,0.0040688093368028,Uli Edel,Angela Sommer-Bodenburg,Jonathan Lipnicki,0.015051491946131503,0.0983070082051253,0.0098219672768452,0.0001320306311064167,0.1056105610561056,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10,4,0
Quills,8,2000,2001-01-19,0.7297297297297297,0.0216523990974868,Philip Kaufman,Doug Wright,Geoffrey Rush,0.10668074993398469,0.0379132408419172,0.0063180064770338,0.007525745973065752,0.2013201320132013,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,0
Pay It Forward,6,2000,2000-10-20,0.7162162162162162,0.0474861091724254,Mimi Leder,Catherine Ryan Hyde,Kevin Spacey,0.7190388170055453,0.1123520703826155,0.0195652585248754,0.04396620015843676,0.198019801980198,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,10,4,0
Vertical Limit,6,2000,2000-12-08,0.5405405405405405,0.0249857810426402,Martin Campbell,Robert King,Scott Glenn,0.7190388170055453,0.2106675056250474,0.0757446170892607,0.04383416952733034,0.2013201320132013,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12,4,0
The Flintstones in Viva Rock Vegas,2,2000,2000-04-28,0.2432432432432432,0.0091522168031617,Brian Levant,William Hanna,Mark Addy,0.7190388170055453,0.2331396051090318,0.0208861363626221,0.04977554792711909,0.0891089108910891,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,4,2,0
Baise-moi,5,2000,2000-06-28,0.3513513513513513,0.0070688530874408,Virginie Despentes,Virginie Despentes,Raffaëla Anderson,0.034988117243200424,0.1003196859495765,0.0003303666191888,0.0023765513599155004,0.0462046204620462,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,6,2,0
